"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Click loss","run-multi-task-debiasing-1-logit - Click loss__MIN","run-multi-task-debiasing-1-logit - Click loss__MAX"
"104749","523741","523741","523741","0.2978554368019104","0.2978554368019104","0.2978554368019104"
"104752","523756","523756","523756","0.2193526327610016","0.2193526327610016","0.2193526327610016"
"104772","523856","523856","523856","0.2123144567012787","0.2123144567012787","0.2123144567012787"
"104808","524036","524036","524036","0.1241757795214653","0.1241757795214653","0.1241757795214653"
"104823","524111","524111","524111","0.15459972620010376","0.15459972620010376","0.15459972620010376"
"104833","524161","524161","524161","0.29159021377563477","0.29159021377563477","0.29159021377563477"
"104843","524211","524211","524211","0.21313178539276123","0.21313178539276123","0.21313178539276123"
"104845","524221","524221","524221","0.27990850806236267","0.27990850806236267","0.27990850806236267"
"104848","524236","524236","524236","0.273505836725235","0.273505836725235","0.273505836725235"
"104873","524361","524361","524361","0.43396657705307007","0.43396657705307007","0.43396657705307007"
"104882","524406","524406","524406","0.16054314374923706","0.16054314374923706","0.16054314374923706"
"104896","524476","524476","524476","0.3383062779903412","0.3383062779903412","0.3383062779903412"
"104902","524506","524506","524506","0.19423657655715942","0.19423657655715942","0.19423657655715942"
"104916","524576","524576","524576","0.18825849890708923","0.18825849890708923","0.18825849890708923"
"104920","524596","524596","524596","0.42388200759887695","0.42388200759887695","0.42388200759887695"
"104939","524691","524691","524691","0.462195485830307","0.462195485830307","0.462195485830307"
"104946","524726","524726","524726","0.19263485074043274","0.19263485074043274","0.19263485074043274"
"104959","524791","524791","524791","0.3915364146232605","0.3915364146232605","0.3915364146232605"
"104970","524846","524846","524846","0.32663804292678833","0.32663804292678833","0.32663804292678833"
"104991","524951","524951","524951","0.38938790559768677","0.38938790559768677","0.38938790559768677"
"104995","524971","524971","524971","0.4188646078109741","0.4188646078109741","0.4188646078109741"
"105000","524996","524996","524996","0.34705597162246704","0.34705597162246704","0.34705597162246704"
"105025","525121","525121","525121","0.20341572165489197","0.20341572165489197","0.20341572165489197"
"105049","525241","525241","525241","0.1589827835559845","0.1589827835559845","0.1589827835559845"
"105053","525261","525261","525261","0.1330147385597229","0.1330147385597229","0.1330147385597229"
"105077","525381","525381","525381","0.4917803406715393","0.4917803406715393","0.4917803406715393"
"105079","525391","525391","525391","0.14397430419921875","0.14397430419921875","0.14397430419921875"
"105082","525406","525406","525406","0.24318496882915497","0.24318496882915497","0.24318496882915497"
"105084","525416","525416","525416","0.15393781661987305","0.15393781661987305","0.15393781661987305"
"105101","525501","525501","525501","0.3148183822631836","0.3148183822631836","0.3148183822631836"
"105108","525536","525536","525536","0.1640641987323761","0.1640641987323761","0.1640641987323761"
"105117","525581","525581","525581","0.09170790016651154","0.09170790016651154","0.09170790016651154"
"105120","525596","525596","525596","0.1577972024679184","0.1577972024679184","0.1577972024679184"
"105127","525631","525631","525631","0.1434469074010849","0.1434469074010849","0.1434469074010849"
"105132","525656","525656","525656","0.2714207172393799","0.2714207172393799","0.2714207172393799"
"105151","525751","525751","525751","0.17706622183322906","0.17706622183322906","0.17706622183322906"
"105171","525851","525851","525851","0.17746469378471375","0.17746469378471375","0.17746469378471375"
"105177","525881","525881","525881","0.15876688063144684","0.15876688063144684","0.15876688063144684"
"105192","525956","525956","525956","0.12625795602798462","0.12625795602798462","0.12625795602798462"
"105201","526001","526001","526001","0.26460933685302734","0.26460933685302734","0.26460933685302734"
"105208","526036","526036","526036","0.20194682478904724","0.20194682478904724","0.20194682478904724"
"105218","526086","526086","526086","0.2719469666481018","0.2719469666481018","0.2719469666481018"
"105226","526126","526126","526126","0.32429611682891846","0.32429611682891846","0.32429611682891846"
"105231","526151","526151","526151","0.192644402384758","0.192644402384758","0.192644402384758"
"105295","526471","526471","526471","0.13478249311447144","0.13478249311447144","0.13478249311447144"
"105300","526496","526496","526496","0.2044709175825119","0.2044709175825119","0.2044709175825119"
"105313","526561","526561","526561","0.24684308469295502","0.24684308469295502","0.24684308469295502"
"105350","526746","526746","526746","0.45155489444732666","0.45155489444732666","0.45155489444732666"
"105365","526821","526821","526821","0.10607848316431046","0.10607848316431046","0.10607848316431046"
"105369","526841","526841","526841","0.16918864846229553","0.16918864846229553","0.16918864846229553"
"105376","526876","526876","526876","0.16404253244400024","0.16404253244400024","0.16404253244400024"
"105380","526896","526896","526896","0.1697784811258316","0.1697784811258316","0.1697784811258316"
"105393","526961","526961","526961","0.15547120571136475","0.15547120571136475","0.15547120571136475"
"105395","526971","526971","526971","0.10843625664710999","0.10843625664710999","0.10843625664710999"
"105396","526976","526976","526976","0.11846477538347244","0.11846477538347244","0.11846477538347244"
"105412","527056","527056","527056","0.20318400859832764","0.20318400859832764","0.20318400859832764"
"105415","527071","527071","527071","0.2925974130630493","0.2925974130630493","0.2925974130630493"
"105420","527096","527096","527096","0.09080500900745392","0.09080500900745392","0.09080500900745392"
"105427","527131","527131","527131","0.2986350357532501","0.2986350357532501","0.2986350357532501"
"105441","527201","527201","527201","0.05718994140625","0.05718994140625","0.05718994140625"
"105451","527251","527251","527251","0.29541632533073425","0.29541632533073425","0.29541632533073425"
"105456","527276","527276","527276","0.12843218445777893","0.12843218445777893","0.12843218445777893"
"105459","527291","527291","527291","0.2104281336069107","0.2104281336069107","0.2104281336069107"
"105476","527376","527376","527376","0.1808708906173706","0.1808708906173706","0.1808708906173706"
"105481","527401","527401","527401","0.24487195909023285","0.24487195909023285","0.24487195909023285"
"105499","527491","527491","527491","0.25245198607444763","0.25245198607444763","0.25245198607444763"
"105517","527581","527581","527581","0.32226139307022095","0.32226139307022095","0.32226139307022095"
"105518","527586","527586","527586","0.20265060663223267","0.20265060663223267","0.20265060663223267"
"105524","527616","527616","527616","0.355002224445343","0.355002224445343","0.355002224445343"
"105548","527736","527736","527736","0.2698143422603607","0.2698143422603607","0.2698143422603607"
"105550","527746","527746","527746","0.6516287922859192","0.6516287922859192","0.6516287922859192"
"105561","527801","527801","527801","0.1281988024711609","0.1281988024711609","0.1281988024711609"
"105565","527821","527821","527821","0.2798401713371277","0.2798401713371277","0.2798401713371277"
"105589","527941","527941","527941","0.2542896866798401","0.2542896866798401","0.2542896866798401"
"105591","527951","527951","527951","0.19459432363510132","0.19459432363510132","0.19459432363510132"
"105633","528161","528161","528161","0.20047056674957275","0.20047056674957275","0.20047056674957275"
"105649","528241","528241","528241","0.18464504182338715","0.18464504182338715","0.18464504182338715"
"105652","528256","528256","528256","0.18926358222961426","0.18926358222961426","0.18926358222961426"
"105678","528386","528386","528386","0.13236123323440552","0.13236123323440552","0.13236123323440552"
"105736","528676","528676","528676","0.41395729780197144","0.41395729780197144","0.41395729780197144"
"105744","528716","528716","528716","0.23903021216392517","0.23903021216392517","0.23903021216392517"
"105793","528961","528961","528961","0.261074036359787","0.261074036359787","0.261074036359787"
"105803","529011","529011","529011","0.1788008064031601","0.1788008064031601","0.1788008064031601"
"105808","529036","529036","529036","0.1679784208536148","0.1679784208536148","0.1679784208536148"
"105820","529096","529096","529096","0.344913125038147","0.344913125038147","0.344913125038147"
"105827","529131","529131","529131","0.3187108635902405","0.3187108635902405","0.3187108635902405"
"105833","529161","529161","529161","0.06439530849456787","0.06439530849456787","0.06439530849456787"
"105850","529246","529246","529246","0.17543895542621613","0.17543895542621613","0.17543895542621613"
"105886","529426","529426","529426","0.20857800543308258","0.20857800543308258","0.20857800543308258"
"105893","529461","529461","529461","0.11153348535299301","0.11153348535299301","0.11153348535299301"
"105898","529486","529486","529486","0.1999981701374054","0.1999981701374054","0.1999981701374054"
"105911","529551","529551","529551","0.0877089574933052","0.0877089574933052","0.0877089574933052"
"105914","529566","529566","529566","0.31031864881515503","0.31031864881515503","0.31031864881515503"
"105922","529606","529606","529606","0.22516503930091858","0.22516503930091858","0.22516503930091858"
"105933","529661","529661","529661","0.08274692296981812","0.08274692296981812","0.08274692296981812"
"105943","529711","529711","529711","0.37571394443511963","0.37571394443511963","0.37571394443511963"
"105973","529861","529861","529861","0.2872575521469116","0.2872575521469116","0.2872575521469116"
"105977","529881","529881","529881","0.25769710540771484","0.25769710540771484","0.25769710540771484"
"106004","530016","530016","530016","0.3073643445968628","0.3073643445968628","0.3073643445968628"
"106009","530041","530041","530041","0.34839576482772827","0.34839576482772827","0.34839576482772827"
"106024","530116","530116","530116","0.16380339860916138","0.16380339860916138","0.16380339860916138"
"106044","530216","530216","530216","0.32716110348701477","0.32716110348701477","0.32716110348701477"
"106058","530286","530286","530286","0.21215477585792542","0.21215477585792542","0.21215477585792542"
"106069","530341","530341","530341","0.17193731665611267","0.17193731665611267","0.17193731665611267"
"106079","530391","530391","530391","0.3050417900085449","0.3050417900085449","0.3050417900085449"
"106088","530436","530436","530436","0.29627150297164917","0.29627150297164917","0.29627150297164917"
"106106","530526","530526","530526","0.1468847543001175","0.1468847543001175","0.1468847543001175"
"106110","530546","530546","530546","0.14056700468063354","0.14056700468063354","0.14056700468063354"
"106134","530666","530666","530666","0.33963292837142944","0.33963292837142944","0.33963292837142944"
