"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - Click loss","run-multi-task-without-debiasing - Click loss__MIN","run-multi-task-without-debiasing - Click loss__MAX"
"90992","454956","454956","454956","0.24913296103477478","0.24913296103477478","0.24913296103477478"
"91010","455046","455046","455046","0.2208654284477234","0.2208654284477234","0.2208654284477234"
"91020","455096","455096","455096","0.3428899943828583","0.3428899943828583","0.3428899943828583"
"91022","455106","455106","455106","0.124387226998806","0.124387226998806","0.124387226998806"
"91045","455221","455221","455221","0.20905956625938416","0.20905956625938416","0.20905956625938416"
"91054","455266","455266","455266","0.2258846014738083","0.2258846014738083","0.2258846014738083"
"91059","455291","455291","455291","0.2026347815990448","0.2026347815990448","0.2026347815990448"
"91070","455346","455346","455346","0.342349648475647","0.342349648475647","0.342349648475647"
"91076","455376","455376","455376","0.31347066164016724","0.31347066164016724","0.31347066164016724"
"91077","455381","455381","455381","0.33067360520362854","0.33067360520362854","0.33067360520362854"
"91079","455391","455391","455391","0.6959514617919922","0.6959514617919922","0.6959514617919922"
"91091","455451","455451","455451","0.492517352104187","0.492517352104187","0.492517352104187"
"91116","455576","455576","455576","0.11840283870697021","0.11840283870697021","0.11840283870697021"
"91125","455621","455621","455621","0.2565784752368927","0.2565784752368927","0.2565784752368927"
"91134","455666","455666","455666","0.2108006477355957","0.2108006477355957","0.2108006477355957"
"91143","455711","455711","455711","0.38625675439834595","0.38625675439834595","0.38625675439834595"
"91144","455716","455716","455716","0.3649706244468689","0.3649706244468689","0.3649706244468689"
"91150","455746","455746","455746","0.31753063201904297","0.31753063201904297","0.31753063201904297"
"91166","455826","455826","455826","0.37641483545303345","0.37641483545303345","0.37641483545303345"
"91172","455856","455856","455856","0.15033185482025146","0.15033185482025146","0.15033185482025146"
"91182","455906","455906","455906","0.3374997675418854","0.3374997675418854","0.3374997675418854"
"91187","455931","455931","455931","0.10541404783725739","0.10541404783725739","0.10541404783725739"
"91237","456181","456181","456181","0.40534508228302","0.40534508228302","0.40534508228302"
"91242","456206","456206","456206","0.24226246774196625","0.24226246774196625","0.24226246774196625"
"91248","456236","456236","456236","0.11562171578407288","0.11562171578407288","0.11562171578407288"
"91249","456241","456241","456241","0.42638200521469116","0.42638200521469116","0.42638200521469116"
"91258","456286","456286","456286","0.2551431655883789","0.2551431655883789","0.2551431655883789"
"91278","456386","456386","456386","0.22266176342964172","0.22266176342964172","0.22266176342964172"
"91285","456421","456421","456421","0.1509043276309967","0.1509043276309967","0.1509043276309967"
"91293","456461","456461","456461","0.1479530930519104","0.1479530930519104","0.1479530930519104"
"91313","456561","456561","456561","0.21867382526397705","0.21867382526397705","0.21867382526397705"
"91321","456601","456601","456601","0.6048970222473145","0.6048970222473145","0.6048970222473145"
"91326","456626","456626","456626","0.21671897172927856","0.21671897172927856","0.21671897172927856"
"91353","456761","456761","456761","0.18064290285110474","0.18064290285110474","0.18064290285110474"
"91368","456836","456836","456836","0.17848357558250427","0.17848357558250427","0.17848357558250427"
"91384","456916","456916","456916","0.20251122117042542","0.20251122117042542","0.20251122117042542"
"91387","456931","456931","456931","0.15683746337890625","0.15683746337890625","0.15683746337890625"
"91392","456956","456956","456956","0.20949576795101166","0.20949576795101166","0.20949576795101166"
"91411","457051","457051","457051","0.2324690818786621","0.2324690818786621","0.2324690818786621"
"91412","457056","457056","457056","0.18619127571582794","0.18619127571582794","0.18619127571582794"
"91427","457131","457131","457131","0.11426958441734314","0.11426958441734314","0.11426958441734314"
"91430","457146","457146","457146","0.10329976677894592","0.10329976677894592","0.10329976677894592"
"91431","457151","457151","457151","0.16002045571804047","0.16002045571804047","0.16002045571804047"
"91446","457226","457226","457226","0.2094164490699768","0.2094164490699768","0.2094164490699768"
"91457","457281","457281","457281","0.2809596657752991","0.2809596657752991","0.2809596657752991"
"91468","457336","457336","457336","0.28062674403190613","0.28062674403190613","0.28062674403190613"
"91471","457351","457351","457351","0.2510572373867035","0.2510572373867035","0.2510572373867035"
"91481","457401","457401","457401","0.2062346488237381","0.2062346488237381","0.2062346488237381"
"91505","457521","457521","457521","0.1750149130821228","0.1750149130821228","0.1750149130821228"
"91506","457526","457526","457526","0.11210978031158447","0.11210978031158447","0.11210978031158447"
"91525","457621","457621","457621","0.3172675371170044","0.3172675371170044","0.3172675371170044"
"91549","457741","457741","457741","0.19703617691993713","0.19703617691993713","0.19703617691993713"
"91556","457776","457776","457776","0.15924307703971863","0.15924307703971863","0.15924307703971863"
"91561","457801","457801","457801","0.35264134407043457","0.35264134407043457","0.35264134407043457"
"91573","457861","457861","457861","0.20648860931396484","0.20648860931396484","0.20648860931396484"
"91576","457876","457876","457876","0.38173776865005493","0.38173776865005493","0.38173776865005493"
"91607","458031","458031","458031","0.4264880418777466","0.4264880418777466","0.4264880418777466"
"91639","458191","458191","458191","0.18242040276527405","0.18242040276527405","0.18242040276527405"
"91658","458286","458286","458286","0.2627617120742798","0.2627617120742798","0.2627617120742798"
"91662","458306","458306","458306","0.13564634323120117","0.13564634323120117","0.13564634323120117"
"91665","458321","458321","458321","0.1860213577747345","0.1860213577747345","0.1860213577747345"
"91667","458331","458331","458331","0.32196807861328125","0.32196807861328125","0.32196807861328125"
"91672","458356","458356","458356","0.3119654655456543","0.3119654655456543","0.3119654655456543"
"91684","458416","458416","458416","0.17315003275871277","0.17315003275871277","0.17315003275871277"
"91698","458486","458486","458486","0.23053482174873352","0.23053482174873352","0.23053482174873352"
"91703","458511","458511","458511","0.3494906723499298","0.3494906723499298","0.3494906723499298"
"91718","458586","458586","458586","0.26017627120018005","0.26017627120018005","0.26017627120018005"
"91721","458601","458601","458601","0.09287377446889877","0.09287377446889877","0.09287377446889877"
"91725","458621","458621","458621","0.19722065329551697","0.19722065329551697","0.19722065329551697"
"91736","458676","458676","458676","0.19663645327091217","0.19663645327091217","0.19663645327091217"
"91739","458691","458691","458691","0.194251149892807","0.194251149892807","0.194251149892807"
"91758","458786","458786","458786","0.3820919096469879","0.3820919096469879","0.3820919096469879"
"91786","458926","458926","458926","0.2198125571012497","0.2198125571012497","0.2198125571012497"
"91797","458981","458981","458981","0.24006545543670654","0.24006545543670654","0.24006545543670654"
"91799","458991","458991","458991","0.36967378854751587","0.36967378854751587","0.36967378854751587"
"91805","459021","459021","459021","0.26556986570358276","0.26556986570358276","0.26556986570358276"
"91831","459151","459151","459151","0.12117530405521393","0.12117530405521393","0.12117530405521393"
"91854","459266","459266","459266","0.35249412059783936","0.35249412059783936","0.35249412059783936"
"91861","459301","459301","459301","0.18915674090385437","0.18915674090385437","0.18915674090385437"
"91866","459326","459326","459326","0.30541670322418213","0.30541670322418213","0.30541670322418213"
"91888","459436","459436","459436","0.24483615159988403","0.24483615159988403","0.24483615159988403"
"91917","459581","459581","459581","0.13073542714118958","0.13073542714118958","0.13073542714118958"
"91948","459736","459736","459736","0.30656248331069946","0.30656248331069946","0.30656248331069946"
"91976","459876","459876","459876","0.2578998804092407","0.2578998804092407","0.2578998804092407"
"91990","459946","459946","459946","0.13850228488445282","0.13850228488445282","0.13850228488445282"
"91992","459956","459956","459956","0.22527489066123962","0.22527489066123962","0.22527489066123962"
"91993","459961","459961","459961","0.17653009295463562","0.17653009295463562","0.17653009295463562"
"92001","460001","460001","460001","0.20250919461250305","0.20250919461250305","0.20250919461250305"
"92018","460086","460086","460086","0.2432795912027359","0.2432795912027359","0.2432795912027359"
"92037","460181","460181","460181","0.14189010858535767","0.14189010858535767","0.14189010858535767"
"92042","460206","460206","460206","0.18041040003299713","0.18041040003299713","0.18041040003299713"
"92055","460271","460271","460271","0.33425846695899963","0.33425846695899963","0.33425846695899963"
"92056","460276","460276","460276","0.1946721374988556","0.1946721374988556","0.1946721374988556"
"92062","460306","460306","460306","0.3156421184539795","0.3156421184539795","0.3156421184539795"
"92093","460461","460461","460461","0.16278916597366333","0.16278916597366333","0.16278916597366333"
"92097","460481","460481","460481","0.2093854546546936","0.2093854546546936","0.2093854546546936"
"92107","460531","460531","460531","0.2090248465538025","0.2090248465538025","0.2090248465538025"
"92119","460591","460591","460591","0.2869053781032562","0.2869053781032562","0.2869053781032562"
"92132","460656","460656","460656","0.16591086983680725","0.16591086983680725","0.16591086983680725"
"92144","460716","460716","460716","0.17503255605697632","0.17503255605697632","0.17503255605697632"
"92161","460801","460801","460801","0.1390087604522705","0.1390087604522705","0.1390087604522705"
"92184","460916","460916","460916","0.14775627851486206","0.14775627851486206","0.14775627851486206"
"92186","460926","460926","460926","0.09205957502126694","0.09205957502126694","0.09205957502126694"
"92201","461001","461001","461001","0.0808589830994606","0.0808589830994606","0.0808589830994606"
"92223","461111","461111","461111","0.39985066652297974","0.39985066652297974","0.39985066652297974"
"92232","461156","461156","461156","0.15263524651527405","0.15263524651527405","0.15263524651527405"
"92233","461161","461161","461161","0.23201563954353333","0.23201563954353333","0.23201563954353333"
"92234","461166","461166","461166","0.11209162324666977","0.11209162324666977","0.11209162324666977"
"92238","461186","461186","461186","0.3418935537338257","0.3418935537338257","0.3418935537338257"
"92245","461221","461221","461221","0.3099052906036377","0.3099052906036377","0.3099052906036377"
"92255","461271","461271","461271","0.3914886713027954","0.3914886713027954","0.3914886713027954"
"92256","461276","461276","461276","0.10945287346839905","0.10945287346839905","0.10945287346839905"
"92280","461396","461396","461396","0.08967280387878418","0.08967280387878418","0.08967280387878418"
