"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Dwell-time loss","run-multi-task-debiasing-1-logit - Dwell-time loss__MIN","run-multi-task-debiasing-1-logit - Dwell-time loss__MAX"
"108698","543488","543488","543488","1.2391743659973145","1.2391743659973145","1.2391743659973145"
"108708","543538","543538","543538","0.6266274452209473","0.6266274452209473","0.6266274452209473"
"108710","543548","543548","543548","1.0398330688476562","1.0398330688476562","1.0398330688476562"
"108717","543583","543583","543583","0.3626863360404968","0.3626863360404968","0.3626863360404968"
"108724","543618","543618","543618","0.29338282346725464","0.29338282346725464","0.29338282346725464"
"108728","543638","543638","543638","0.4165318012237549","0.4165318012237549","0.4165318012237549"
"108739","543693","543693","543693","0.8236842751502991","0.8236842751502991","0.8236842751502991"
"108741","543703","543703","543703","1.080317497253418","1.080317497253418","1.080317497253418"
"108758","543788","543788","543788","0.9310789704322815","0.9310789704322815","0.9310789704322815"
"108784","543918","543918","543918","0.773668646812439","0.773668646812439","0.773668646812439"
"108799","543993","543993","543993","1.7647109031677246","1.7647109031677246","1.7647109031677246"
"108805","544023","544023","544023","2.5833802223205566","2.5833802223205566","2.5833802223205566"
"108806","544028","544028","544028","0.1874980330467224","0.1874980330467224","0.1874980330467224"
"108810","544048","544048","544048","0.9416117668151855","0.9416117668151855","0.9416117668151855"
"108838","544188","544188","544188","0.29201897978782654","0.29201897978782654","0.29201897978782654"
"108856","544278","544278","544278","0.3521268963813782","0.3521268963813782","0.3521268963813782"
"108862","544308","544308","544308","0.9519423246383667","0.9519423246383667","0.9519423246383667"
"108876","544378","544378","544378","1.0038368701934814","1.0038368701934814","1.0038368701934814"
"108919","544593","544593","544593","0.3842630386352539","0.3842630386352539","0.3842630386352539"
"108921","544603","544603","544603","0.33555471897125244","0.33555471897125244","0.33555471897125244"
"108960","544798","544798","544798","0.8268807530403137","0.8268807530403137","0.8268807530403137"
"108966","544828","544828","544828","0.48816153407096863","0.48816153407096863","0.48816153407096863"
"108973","544863","544863","544863","1.0693475008010864","1.0693475008010864","1.0693475008010864"
"108994","544968","544968","544968","0.2534467577934265","0.2534467577934265","0.2534467577934265"
"109013","545063","545063","545063","0.8005074858665466","0.8005074858665466","0.8005074858665466"
"109018","545088","545088","545088","0.35288718342781067","0.35288718342781067","0.35288718342781067"
"109024","545118","545118","545118","1.4644715785980225","1.4644715785980225","1.4644715785980225"
"109025","545123","545123","545123","0.3914109766483307","0.3914109766483307","0.3914109766483307"
"109032","545158","545158","545158","0.37568485736846924","0.37568485736846924","0.37568485736846924"
"109033","545163","545163","545163","0.78594970703125","0.78594970703125","0.78594970703125"
"109036","545178","545178","545178","0.8068598508834839","0.8068598508834839","0.8068598508834839"
"109042","545208","545208","545208","0.5747796297073364","0.5747796297073364","0.5747796297073364"
"109060","545298","545298","545298","0.16326406598091125","0.16326406598091125","0.16326406598091125"
"109076","545378","545378","545378","0.6754482388496399","0.6754482388496399","0.6754482388496399"
"109081","545403","545403","545403","0.28366318345069885","0.28366318345069885","0.28366318345069885"
"109089","545443","545443","545443","0.5676383376121521","0.5676383376121521","0.5676383376121521"
"109102","545508","545508","545508","1.9326533079147339","1.9326533079147339","1.9326533079147339"
"109107","545533","545533","545533","1.4409067630767822","1.4409067630767822","1.4409067630767822"
"109113","545563","545563","545563","0.7358633279800415","0.7358633279800415","0.7358633279800415"
"109115","545573","545573","545573","0.4538533687591553","0.4538533687591553","0.4538533687591553"
"109119","545593","545593","545593","0.6831697821617126","0.6831697821617126","0.6831697821617126"
"109131","545653","545653","545653","0.50364089012146","0.50364089012146","0.50364089012146"
"109135","545673","545673","545673","1.1982932090759277","1.1982932090759277","1.1982932090759277"
"109155","545773","545773","545773","1.3024425506591797","1.3024425506591797","1.3024425506591797"
"109163","545813","545813","545813","1.347272276878357","1.347272276878357","1.347272276878357"
"109166","545828","545828","545828","0.3970050513744354","0.3970050513744354","0.3970050513744354"
"109194","545968","545968","545968","0.6325535774230957","0.6325535774230957","0.6325535774230957"
"109242","546208","546208","546208","0.3124484419822693","0.3124484419822693","0.3124484419822693"
"109243","546213","546213","546213","1.656989336013794","1.656989336013794","1.656989336013794"
"109245","546223","546223","546223","0.34540075063705444","0.34540075063705444","0.34540075063705444"
"109249","546243","546243","546243","1.331960916519165","1.331960916519165","1.331960916519165"
"109258","546288","546288","546288","1.432443380355835","1.432443380355835","1.432443380355835"
"109294","546468","546468","546468","0.7747829556465149","0.7747829556465149","0.7747829556465149"
"109295","546473","546473","546473","0.29429304599761963","0.29429304599761963","0.29429304599761963"
"109300","546498","546498","546498","0.1407974809408188","0.1407974809408188","0.1407974809408188"
"109312","546558","546558","546558","1.3486576080322266","1.3486576080322266","1.3486576080322266"
"109320","546598","546598","546598","1.0534840822219849","1.0534840822219849","1.0534840822219849"
"109324","546618","546618","546618","1.961992621421814","1.961992621421814","1.961992621421814"
"109325","546623","546623","546623","0.7305616140365601","0.7305616140365601","0.7305616140365601"
"109339","546693","546693","546693","0.748164176940918","0.748164176940918","0.748164176940918"
"109344","546718","546718","546718","1.106956124305725","1.106956124305725","1.106956124305725"
"109345","546723","546723","546723","0.14314456284046173","0.14314456284046173","0.14314456284046173"
"109370","546848","546848","546848","0.8717960119247437","0.8717960119247437","0.8717960119247437"
"109391","546953","546953","546953","0.7249939441680908","0.7249939441680908","0.7249939441680908"
"109401","547003","547003","547003","0.1964019536972046","0.1964019536972046","0.1964019536972046"
"109408","547038","547038","547038","0.47622495889663696","0.47622495889663696","0.47622495889663696"
"109418","547088","547088","547088","0.6290531158447266","0.6290531158447266","0.6290531158447266"
"109432","547158","547158","547158","1.8686628341674805","1.8686628341674805","1.8686628341674805"
"109447","547233","547233","547233","1.5827577114105225","1.5827577114105225","1.5827577114105225"
"109462","547308","547308","547308","0.3336663246154785","0.3336663246154785","0.3336663246154785"
"109466","547328","547328","547328","0.16568279266357422","0.16568279266357422","0.16568279266357422"
"109499","547493","547493","547493","0.8922908306121826","0.8922908306121826","0.8922908306121826"
"109523","547613","547613","547613","0.9050412178039551","0.9050412178039551","0.9050412178039551"
"109553","547763","547763","547763","0.7996364831924438","0.7996364831924438","0.7996364831924438"
"109566","547828","547828","547828","0.4299766421318054","0.4299766421318054","0.4299766421318054"
"109567","547833","547833","547833","0.9799268245697021","0.9799268245697021","0.9799268245697021"
"109573","547863","547863","547863","0.6682672500610352","0.6682672500610352","0.6682672500610352"
"109579","547893","547893","547893","0.4199601411819458","0.4199601411819458","0.4199601411819458"
"109583","547913","547913","547913","1.220461130142212","1.220461130142212","1.220461130142212"
"109584","547918","547918","547918","0.50029456615448","0.50029456615448","0.50029456615448"
"109585","547923","547923","547923","0.3279799222946167","0.3279799222946167","0.3279799222946167"
"109589","547943","547943","547943","0.4200108051300049","0.4200108051300049","0.4200108051300049"
"109607","548033","548033","548033","0.850189208984375","0.850189208984375","0.850189208984375"
"109617","548083","548083","548083","0.3070625066757202","0.3070625066757202","0.3070625066757202"
"109618","548088","548088","548088","0.31369125843048096","0.31369125843048096","0.31369125843048096"
"109630","548148","548148","548148","0.7321966886520386","0.7321966886520386","0.7321966886520386"
"109648","548238","548238","548238","0.6458444595336914","0.6458444595336914","0.6458444595336914"
"109677","548383","548383","548383","0.2882304787635803","0.2882304787635803","0.2882304787635803"
"109697","548483","548483","548483","1.1880199909210205","1.1880199909210205","1.1880199909210205"
"109704","548518","548518","548518","0.8940313458442688","0.8940313458442688","0.8940313458442688"
"109705","548523","548523","548523","2.3887646198272705","2.3887646198272705","2.3887646198272705"
"109738","548688","548688","548688","0.8093026280403137","0.8093026280403137","0.8093026280403137"
"109743","548713","548713","548713","1.0641343593597412","1.0641343593597412","1.0641343593597412"
"109744","548718","548718","548718","0.41658490896224976","0.41658490896224976","0.41658490896224976"
"109754","548768","548768","548768","0.3556332290172577","0.3556332290172577","0.3556332290172577"
"109775","548873","548873","548873","1.1803419589996338","1.1803419589996338","1.1803419589996338"
"109820","549098","549098","549098","0.4049978256225586","0.4049978256225586","0.4049978256225586"
"109821","549103","549103","549103","0.6790815591812134","0.6790815591812134","0.6790815591812134"
"109824","549118","549118","549118","0.26099202036857605","0.26099202036857605","0.26099202036857605"
"109825","549123","549123","549123","1.421332836151123","1.421332836151123","1.421332836151123"
"109852","549258","549258","549258","1.7812087535858154","1.7812087535858154","1.7812087535858154"
"109863","549313","549313","549313","0.9047636985778809","0.9047636985778809","0.9047636985778809"
"109874","549368","549368","549368","0.7502321600914001","0.7502321600914001","0.7502321600914001"
"109880","549398","549398","549398","0.2950989603996277","0.2950989603996277","0.2950989603996277"
"109890","549448","549448","549448","1.7597661018371582","1.7597661018371582","1.7597661018371582"
"109893","549463","549463","549463","0.17748762667179108","0.17748762667179108","0.17748762667179108"
"109908","549538","549538","549538","0.708694338798523","0.708694338798523","0.708694338798523"
"109914","549568","549568","549568","0.14910566806793213","0.14910566806793213","0.14910566806793213"
"109919","549593","549593","549593","0.40576785802841187","0.40576785802841187","0.40576785802841187"
"109934","549668","549668","549668","0.6119407415390015","0.6119407415390015","0.6119407415390015"
"109944","549718","549718","549718","1.423486590385437","1.423486590385437","1.423486590385437"
"109986","549928","549928","549928","0.8447049260139465","0.8447049260139465","0.8447049260139465"
"110008","550038","550038","550038","0.5670461654663086","0.5670461654663086","0.5670461654663086"
"110009","550043","550043","550043","0.7328761219978333","0.7328761219978333","0.7328761219978333"
