"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Dwell-time loss","run-multi-task-debiasing-separate-logits - Dwell-time loss__MIN","run-multi-task-debiasing-separate-logits - Dwell-time loss__MAX"
"95925","479623","479623","479623","0.5442172288894653","0.5442172288894653","0.5442172288894653"
"95937","479683","479683","479683","0.7588242292404175","0.7588242292404175","0.7588242292404175"
"95940","479698","479698","479698","1.4138762950897217","1.4138762950897217","1.4138762950897217"
"95946","479728","479728","479728","0.6164668798446655","0.6164668798446655","0.6164668798446655"
"95947","479733","479733","479733","0.8382167816162109","0.8382167816162109","0.8382167816162109"
"95961","479803","479803","479803","0.2947266101837158","0.2947266101837158","0.2947266101837158"
"95972","479858","479858","479858","0.31973105669021606","0.31973105669021606","0.31973105669021606"
"95974","479868","479868","479868","1.051584243774414","1.051584243774414","1.051584243774414"
"95979","479893","479893","479893","0.92554771900177","0.92554771900177","0.92554771900177"
"95983","479913","479913","479913","0.19541355967521667","0.19541355967521667","0.19541355967521667"
"96004","480018","480018","480018","1.361753225326538","1.361753225326538","1.361753225326538"
"96025","480123","480123","480123","0.5086688995361328","0.5086688995361328","0.5086688995361328"
"96029","480143","480143","480143","0.6405148506164551","0.6405148506164551","0.6405148506164551"
"96051","480253","480253","480253","0.347636878490448","0.347636878490448","0.347636878490448"
"96066","480328","480328","480328","0.3138734996318817","0.3138734996318817","0.3138734996318817"
"96102","480508","480508","480508","1.6787216663360596","1.6787216663360596","1.6787216663360596"
"96112","480558","480558","480558","1.3421783447265625","1.3421783447265625","1.3421783447265625"
"96118","480588","480588","480588","1.1299476623535156","1.1299476623535156","1.1299476623535156"
"96131","480653","480653","480653","0.17194148898124695","0.17194148898124695","0.17194148898124695"
"96149","480743","480743","480743","0.1868094950914383","0.1868094950914383","0.1868094950914383"
"96152","480758","480758","480758","1.690824031829834","1.690824031829834","1.690824031829834"
"96159","480793","480793","480793","0.4365914762020111","0.4365914762020111","0.4365914762020111"
"96184","480918","480918","480918","1.1298069953918457","1.1298069953918457","1.1298069953918457"
"96191","480953","480953","480953","0.1990908533334732","0.1990908533334732","0.1990908533334732"
"96202","481008","481008","481008","2.7878739833831787","2.7878739833831787","2.7878739833831787"
"96204","481018","481018","481018","0.9702203273773193","0.9702203273773193","0.9702203273773193"
"96252","481258","481258","481258","0.2761949598789215","0.2761949598789215","0.2761949598789215"
"96256","481278","481278","481278","0.5100998878479004","0.5100998878479004","0.5100998878479004"
"96264","481318","481318","481318","0.9524634480476379","0.9524634480476379","0.9524634480476379"
"96267","481333","481333","481333","0.5333088636398315","0.5333088636398315","0.5333088636398315"
"96283","481413","481413","481413","0.5963778495788574","0.5963778495788574","0.5963778495788574"
"96285","481423","481423","481423","0.9961658120155334","0.9961658120155334","0.9961658120155334"
"96295","481473","481473","481473","1.9515175819396973","1.9515175819396973","1.9515175819396973"
"96302","481508","481508","481508","1.1054794788360596","1.1054794788360596","1.1054794788360596"
"96304","481518","481518","481518","1.1367051601409912","1.1367051601409912","1.1367051601409912"
"96315","481573","481573","481573","0.6151391267776489","0.6151391267776489","0.6151391267776489"
"96338","481688","481688","481688","1.1523149013519287","1.1523149013519287","1.1523149013519287"
"96370","481848","481848","481848","0.7069178819656372","0.7069178819656372","0.7069178819656372"
"96372","481858","481858","481858","0.842172384262085","0.842172384262085","0.842172384262085"
"96389","481943","481943","481943","0.2394006997346878","0.2394006997346878","0.2394006997346878"
"96391","481953","481953","481953","0.23767149448394775","0.23767149448394775","0.23767149448394775"
"96407","482033","482033","482033","0.4282591938972473","0.4282591938972473","0.4282591938972473"
"96423","482113","482113","482113","1.0140230655670166","1.0140230655670166","1.0140230655670166"
"96425","482123","482123","482123","0.34958547353744507","0.34958547353744507","0.34958547353744507"
"96427","482133","482133","482133","0.5440345406532288","0.5440345406532288","0.5440345406532288"
"96432","482158","482158","482158","0.16710974276065826","0.16710974276065826","0.16710974276065826"
"96433","482163","482163","482163","0.6970664858818054","0.6970664858818054","0.6970664858818054"
"96434","482168","482168","482168","0.15683001279830933","0.15683001279830933","0.15683001279830933"
"96447","482233","482233","482233","0.36455804109573364","0.36455804109573364","0.36455804109573364"
"96448","482238","482238","482238","0.3226817548274994","0.3226817548274994","0.3226817548274994"
"96454","482268","482268","482268","1.4072555303573608","1.4072555303573608","1.4072555303573608"
"96473","482363","482363","482363","0.2640432119369507","0.2640432119369507","0.2640432119369507"
"96496","482478","482478","482478","0.49840047955513","0.49840047955513","0.49840047955513"
"96513","482563","482563","482563","0.8784566521644592","0.8784566521644592","0.8784566521644592"
"96517","482583","482583","482583","0.6059137582778931","0.6059137582778931","0.6059137582778931"
"96528","482638","482638","482638","1.7896640300750732","1.7896640300750732","1.7896640300750732"
"96543","482713","482713","482713","0.5634443163871765","0.5634443163871765","0.5634443163871765"
"96583","482913","482913","482913","0.6801435947418213","0.6801435947418213","0.6801435947418213"
"96630","483148","483148","483148","0.2784099280834198","0.2784099280834198","0.2784099280834198"
"96645","483223","483223","483223","0.4720875024795532","0.4720875024795532","0.4720875024795532"
"96652","483258","483258","483258","1.343833088874817","1.343833088874817","1.343833088874817"
"96675","483373","483373","483373","0.7129043936729431","0.7129043936729431","0.7129043936729431"
"96678","483388","483388","483388","0.294021874666214","0.294021874666214","0.294021874666214"
"96704","483518","483518","483518","0.28212934732437134","0.28212934732437134","0.28212934732437134"
"96717","483583","483583","483583","0.47728514671325684","0.47728514671325684","0.47728514671325684"
"96718","483588","483588","483588","1.2572306394577026","1.2572306394577026","1.2572306394577026"
"96721","483603","483603","483603","0.3507888913154602","0.3507888913154602","0.3507888913154602"
"96729","483643","483643","483643","0.6608095765113831","0.6608095765113831","0.6608095765113831"
"96732","483658","483658","483658","1.0044928789138794","1.0044928789138794","1.0044928789138794"
"96751","483753","483753","483753","0.8553042411804199","0.8553042411804199","0.8553042411804199"
"96761","483803","483803","483803","0.8782173991203308","0.8782173991203308","0.8782173991203308"
"96772","483858","483858","483858","0.7545826435089111","0.7545826435089111","0.7545826435089111"
"96775","483873","483873","483873","0.2605477273464203","0.2605477273464203","0.2605477273464203"
"96787","483933","483933","483933","1.2550896406173706","1.2550896406173706","1.2550896406173706"
"96803","484013","484013","484013","1.250685691833496","1.250685691833496","1.250685691833496"
"96815","484073","484073","484073","0.9668846726417542","0.9668846726417542","0.9668846726417542"
"96822","484108","484108","484108","1.133845329284668","1.133845329284668","1.133845329284668"
"96865","484323","484323","484323","0.8423734903335571","0.8423734903335571","0.8423734903335571"
"96912","484558","484558","484558","0.5223185420036316","0.5223185420036316","0.5223185420036316"
"96921","484603","484603","484603","0.8128260970115662","0.8128260970115662","0.8128260970115662"
"96926","484628","484628","484628","0.20479190349578857","0.20479190349578857","0.20479190349578857"
"96927","484633","484633","484633","0.7565329074859619","0.7565329074859619","0.7565329074859619"
"96940","484698","484698","484698","0.8814212083816528","0.8814212083816528","0.8814212083816528"
"96945","484723","484723","484723","0.3558039665222168","0.3558039665222168","0.3558039665222168"
"96951","484753","484753","484753","0.7191638350486755","0.7191638350486755","0.7191638350486755"
"96958","484788","484788","484788","0.6225179433822632","0.6225179433822632","0.6225179433822632"
"96973","484863","484863","484863","0.6504737138748169","0.6504737138748169","0.6504737138748169"
"96992","484958","484958","484958","0.8601080179214478","0.8601080179214478","0.8601080179214478"
"96993","484963","484963","484963","1.5509483814239502","1.5509483814239502","1.5509483814239502"
"97011","485053","485053","485053","1.1173858642578125","1.1173858642578125","1.1173858642578125"
"97023","485113","485113","485113","0.9132241010665894","0.9132241010665894","0.9132241010665894"
"97037","485183","485183","485183","0.6035354733467102","0.6035354733467102","0.6035354733467102"
"97046","485228","485228","485228","0.5169163942337036","0.5169163942337036","0.5169163942337036"
"97051","485253","485253","485253","1.4836381673812866","1.4836381673812866","1.4836381673812866"
"97070","485348","485348","485348","0.3258548378944397","0.3258548378944397","0.3258548378944397"
"97099","485493","485493","485493","0.7217233777046204","0.7217233777046204","0.7217233777046204"
"97115","485573","485573","485573","0.41009509563446045","0.41009509563446045","0.41009509563446045"
"97120","485598","485598","485598","0.5689992904663086","0.5689992904663086","0.5689992904663086"
"97140","485698","485698","485698","0.559965193271637","0.559965193271637","0.559965193271637"
"97148","485738","485738","485738","0.26006630063056946","0.26006630063056946","0.26006630063056946"
"97150","485748","485748","485748","1.268033742904663","1.268033742904663","1.268033742904663"
"97154","485768","485768","485768","1.3292872905731201","1.3292872905731201","1.3292872905731201"
"97170","485848","485848","485848","0.5592560768127441","0.5592560768127441","0.5592560768127441"
"97180","485898","485898","485898","0.870169997215271","0.870169997215271","0.870169997215271"
"97181","485903","485903","485903","0.8697177171707153","0.8697177171707153","0.8697177171707153"
"97206","486028","486028","486028","0.5108086466789246","0.5108086466789246","0.5108086466789246"
"97210","486048","486048","486048","1.114984154701233","1.114984154701233","1.114984154701233"
"97231","486153","486153","486153","0.2931292951107025","0.2931292951107025","0.2931292951107025"
"97245","486223","486223","486223","0.5594770312309265","0.5594770312309265","0.5594770312309265"
"97257","486283","486283","486283","0.9304677248001099","0.9304677248001099","0.9304677248001099"
"97262","486308","486308","486308","1.170974850654602","1.170974850654602","1.170974850654602"
"97272","486358","486358","486358","0.14318710565567017","0.14318710565567017","0.14318710565567017"
"97286","486428","486428","486428","0.92829430103302","0.92829430103302","0.92829430103302"
"97287","486433","486433","486433","0.4893460273742676","0.4893460273742676","0.4893460273742676"
"97288","486438","486438","486438","0.3766818642616272","0.3766818642616272","0.3766818642616272"
"97299","486493","486493","486493","1.1609997749328613","1.1609997749328613","1.1609997749328613"
"97329","486643","486643","486643","0.13916990160942078","0.13916990160942078","0.13916990160942078"
"97337","486683","486683","486683","1.3992812633514404","1.3992812633514404","1.3992812633514404"
"97344","486718","486718","486718","0.1920403689146042","0.1920403689146042","0.1920403689146042"
