"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Click loss","run-multi-task-debiasing-separate-logits - Click loss__MIN","run-multi-task-debiasing-separate-logits - Click loss__MAX"
"120518","602586","602586","602586","0.15145137906074524","0.15145137906074524","0.15145137906074524"
"120530","602646","602646","602646","0.10770032554864883","0.10770032554864883","0.10770032554864883"
"120570","602846","602846","602846","0.19624099135398865","0.19624099135398865","0.19624099135398865"
"120582","602906","602906","602906","0.38824212551116943","0.38824212551116943","0.38824212551116943"
"120588","602936","602936","602936","0.27129030227661133","0.27129030227661133","0.27129030227661133"
"120598","602986","602986","602986","0.25247472524642944","0.25247472524642944","0.25247472524642944"
"120603","603011","603011","603011","0.12300682812929153","0.12300682812929153","0.12300682812929153"
"120630","603146","603146","603146","0.1995820552110672","0.1995820552110672","0.1995820552110672"
"120635","603171","603171","603171","0.14686626195907593","0.14686626195907593","0.14686626195907593"
"120637","603181","603181","603181","0.06677170842885971","0.06677170842885971","0.06677170842885971"
"120639","603191","603191","603191","0.2577177584171295","0.2577177584171295","0.2577177584171295"
"120640","603196","603196","603196","0.3385379910469055","0.3385379910469055","0.3385379910469055"
"120647","603231","603231","603231","0.11514545232057571","0.11514545232057571","0.11514545232057571"
"120660","603296","603296","603296","0.30729326605796814","0.30729326605796814","0.30729326605796814"
"120663","603311","603311","603311","0.2193031907081604","0.2193031907081604","0.2193031907081604"
"120696","603476","603476","603476","0.21746885776519775","0.21746885776519775","0.21746885776519775"
"120697","603481","603481","603481","0.18431124091148376","0.18431124091148376","0.18431124091148376"
"120714","603566","603566","603566","0.21888454258441925","0.21888454258441925","0.21888454258441925"
"120730","603646","603646","603646","0.23213505744934082","0.23213505744934082","0.23213505744934082"
"120735","603671","603671","603671","0.16756436228752136","0.16756436228752136","0.16756436228752136"
"120743","603711","603711","603711","0.23440971970558167","0.23440971970558167","0.23440971970558167"
"120786","603926","603926","603926","0.090982586145401","0.090982586145401","0.090982586145401"
"120826","604126","604126","604126","0.14615005254745483","0.14615005254745483","0.14615005254745483"
"120839","604191","604191","604191","0.412407249212265","0.412407249212265","0.412407249212265"
"120869","604341","604341","604341","0.2693185806274414","0.2693185806274414","0.2693185806274414"
"120875","604371","604371","604371","0.22917968034744263","0.22917968034744263","0.22917968034744263"
"120878","604386","604386","604386","0.39786019921302795","0.39786019921302795","0.39786019921302795"
"120890","604446","604446","604446","0.09847594052553177","0.09847594052553177","0.09847594052553177"
"120937","604681","604681","604681","0.2531980872154236","0.2531980872154236","0.2531980872154236"
"120995","604971","604971","604971","0.2317270040512085","0.2317270040512085","0.2317270040512085"
"121001","605001","605001","605001","0.2957015931606293","0.2957015931606293","0.2957015931606293"
"121019","605091","605091","605091","0.18602286279201508","0.18602286279201508","0.18602286279201508"
"121038","605186","605186","605186","0.2144019901752472","0.2144019901752472","0.2144019901752472"
"121042","605206","605206","605206","0.1151735857129097","0.1151735857129097","0.1151735857129097"
"121047","605231","605231","605231","0.14568620920181274","0.14568620920181274","0.14568620920181274"
"121051","605251","605251","605251","0.31911152601242065","0.31911152601242065","0.31911152601242065"
"121113","605561","605561","605561","0.17761379480361938","0.17761379480361938","0.17761379480361938"
"121159","605791","605791","605791","0.05813763290643692","0.05813763290643692","0.05813763290643692"
"121186","605926","605926","605926","0.12755469977855682","0.12755469977855682","0.12755469977855682"
"121217","606081","606081","606081","0.09076502174139023","0.09076502174139023","0.09076502174139023"
"121218","606086","606086","606086","0.28160983324050903","0.28160983324050903","0.28160983324050903"
"121228","606136","606136","606136","0.2762396037578583","0.2762396037578583","0.2762396037578583"
"121231","606151","606151","606151","0.2405252456665039","0.2405252456665039","0.2405252456665039"
"121239","606191","606191","606191","0.28782185912132263","0.28782185912132263","0.28782185912132263"
"121250","606246","606246","606246","0.15686282515525818","0.15686282515525818","0.15686282515525818"
"121257","606281","606281","606281","0.3365232050418854","0.3365232050418854","0.3365232050418854"
"121260","606296","606296","606296","0.29119595885276794","0.29119595885276794","0.29119595885276794"
"121281","606401","606401","606401","0.1661592572927475","0.1661592572927475","0.1661592572927475"
"121286","606426","606426","606426","0.2428627759218216","0.2428627759218216","0.2428627759218216"
"121290","606446","606446","606446","0.2923584580421448","0.2923584580421448","0.2923584580421448"
"121310","606546","606546","606546","0.30618345737457275","0.30618345737457275","0.30618345737457275"
"121312","606556","606556","606556","0.33555179834365845","0.33555179834365845","0.33555179834365845"
"121333","606661","606661","606661","0.2721426486968994","0.2721426486968994","0.2721426486968994"
"121342","606706","606706","606706","0.12052811682224274","0.12052811682224274","0.12052811682224274"
"121370","606846","606846","606846","0.16816960275173187","0.16816960275173187","0.16816960275173187"
"121371","606851","606851","606851","0.19636449217796326","0.19636449217796326","0.19636449217796326"
"121407","607031","607031","607031","0.22449295222759247","0.22449295222759247","0.22449295222759247"
"121416","607076","607076","607076","0.2001323252916336","0.2001323252916336","0.2001323252916336"
"121417","607081","607081","607081","0.36110955476760864","0.36110955476760864","0.36110955476760864"
"121420","607096","607096","607096","0.2579568028450012","0.2579568028450012","0.2579568028450012"
"121436","607176","607176","607176","0.2988397479057312","0.2988397479057312","0.2988397479057312"
"121437","607181","607181","607181","0.22292667627334595","0.22292667627334595","0.22292667627334595"
"121456","607276","607276","607276","0.21319478750228882","0.21319478750228882","0.21319478750228882"
"121462","607306","607306","607306","0.14824050664901733","0.14824050664901733","0.14824050664901733"
"121470","607346","607346","607346","0.16028401255607605","0.16028401255607605","0.16028401255607605"
"121498","607486","607486","607486","0.22180786728858948","0.22180786728858948","0.22180786728858948"
"121511","607551","607551","607551","0.3746563196182251","0.3746563196182251","0.3746563196182251"
"121517","607581","607581","607581","0.14024671912193298","0.14024671912193298","0.14024671912193298"
"121526","607626","607626","607626","0.24877586960792542","0.24877586960792542","0.24877586960792542"
"121557","607781","607781","607781","0.39459019899368286","0.39459019899368286","0.39459019899368286"
"121563","607811","607811","607811","0.08961856365203857","0.08961856365203857","0.08961856365203857"
"121573","607861","607861","607861","0.32341858744621277","0.32341858744621277","0.32341858744621277"
"121584","607916","607916","607916","0.06583497673273087","0.06583497673273087","0.06583497673273087"
"121588","607936","607936","607936","0.06584509462118149","0.06584509462118149","0.06584509462118149"
"121590","607946","607946","607946","0.29925304651260376","0.29925304651260376","0.29925304651260376"
"121596","607976","607976","607976","0.10707087814807892","0.10707087814807892","0.10707087814807892"
"121610","608046","608046","608046","0.20708048343658447","0.20708048343658447","0.20708048343658447"
"121631","608151","608151","608151","0.28629863262176514","0.28629863262176514","0.28629863262176514"
"121646","608226","608226","608226","0.12931102514266968","0.12931102514266968","0.12931102514266968"
"121649","608241","608241","608241","0.1854526549577713","0.1854526549577713","0.1854526549577713"
"121682","608406","608406","608406","0.5233150720596313","0.5233150720596313","0.5233150720596313"
"121700","608496","608496","608496","0.19177991151809692","0.19177991151809692","0.19177991151809692"
"121707","608531","608531","608531","0.24277788400650024","0.24277788400650024","0.24277788400650024"
"121718","608586","608586","608586","0.3573141098022461","0.3573141098022461","0.3573141098022461"
"121723","608611","608611","608611","0.2406323254108429","0.2406323254108429","0.2406323254108429"
"121730","608646","608646","608646","0.12127688527107239","0.12127688527107239","0.12127688527107239"
"121760","608796","608796","608796","0.24319317936897278","0.24319317936897278","0.24319317936897278"
"121777","608881","608881","608881","0.19267642498016357","0.19267642498016357","0.19267642498016357"
"121782","608906","608906","608906","0.26052314043045044","0.26052314043045044","0.26052314043045044"
"121791","608951","608951","608951","0.11934017390012741","0.11934017390012741","0.11934017390012741"
"121823","609111","609111","609111","0.2375144511461258","0.2375144511461258","0.2375144511461258"
"121833","609161","609161","609161","0.24649950861930847","0.24649950861930847","0.24649950861930847"
"121834","609166","609166","609166","0.21687057614326477","0.21687057614326477","0.21687057614326477"
"121854","609266","609266","609266","0.18861302733421326","0.18861302733421326","0.18861302733421326"
"121861","609301","609301","609301","0.12476161867380142","0.12476161867380142","0.12476161867380142"
"121886","609426","609426","609426","0.17167693376541138","0.17167693376541138","0.17167693376541138"
"121887","609431","609431","609431","0.18170782923698425","0.18170782923698425","0.18170782923698425"
"121888","609436","609436","609436","0.1150384172797203","0.1150384172797203","0.1150384172797203"
"121900","609496","609496","609496","0.31165778636932373","0.31165778636932373","0.31165778636932373"
"121917","609581","609581","609581","0.15854066610336304","0.15854066610336304","0.15854066610336304"
"121918","609586","609586","609586","0.18021917343139648","0.18021917343139648","0.18021917343139648"
"121920","609596","609596","609596","0.13882681727409363","0.13882681727409363","0.13882681727409363"
"121924","609616","609616","609616","0.2227892130613327","0.2227892130613327","0.2227892130613327"
"121927","609631","609631","609631","0.2514120042324066","0.2514120042324066","0.2514120042324066"
"121935","609671","609671","609671","0.2765941023826599","0.2765941023826599","0.2765941023826599"
"121939","609691","609691","609691","0.335354745388031","0.335354745388031","0.335354745388031"
"121947","609731","609731","609731","0.205802321434021","0.205802321434021","0.205802321434021"
"121958","609786","609786","609786","0.1950385570526123","0.1950385570526123","0.1950385570526123"
