"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - Dwell-time loss","run-multi-task-without-debiasing - Dwell-time loss__MIN","run-multi-task-without-debiasing - Dwell-time loss__MAX"
"117554","587768","587768","587768","0.9188569188117981","0.9188569188117981","0.9188569188117981"
"117574","587868","587868","587868","0.885381817817688","0.885381817817688","0.885381817817688"
"117584","587918","587918","587918","1.604900598526001","1.604900598526001","1.604900598526001"
"117595","587973","587973","587973","0.6897132396697998","0.6897132396697998","0.6897132396697998"
"117598","587988","587988","587988","0.6288924813270569","0.6288924813270569","0.6288924813270569"
"117623","588113","588113","588113","1.0687756538391113","1.0687756538391113","1.0687756538391113"
"117628","588138","588138","588138","2.073084592819214","2.073084592819214","2.073084592819214"
"117632","588158","588158","588158","0.6467531323432922","0.6467531323432922","0.6467531323432922"
"117637","588183","588183","588183","1.1832923889160156","1.1832923889160156","1.1832923889160156"
"117662","588308","588308","588308","0.2574031352996826","0.2574031352996826","0.2574031352996826"
"117666","588328","588328","588328","0.9034256339073181","0.9034256339073181","0.9034256339073181"
"117671","588353","588353","588353","0.38865458965301514","0.38865458965301514","0.38865458965301514"
"117679","588393","588393","588393","0.2394789159297943","0.2394789159297943","0.2394789159297943"
"117684","588418","588418","588418","0.8632351160049438","0.8632351160049438","0.8632351160049438"
"117685","588423","588423","588423","1.0707451105117798","1.0707451105117798","1.0707451105117798"
"117714","588568","588568","588568","0.7489737868309021","0.7489737868309021","0.7489737868309021"
"117751","588753","588753","588753","0.5158551931381226","0.5158551931381226","0.5158551931381226"
"117758","588788","588788","588788","0.30773401260375977","0.30773401260375977","0.30773401260375977"
"117769","588843","588843","588843","0.8847865462303162","0.8847865462303162","0.8847865462303162"
"117771","588853","588853","588853","1.4981513023376465","1.4981513023376465","1.4981513023376465"
"117788","588938","588938","588938","1.0404489040374756","1.0404489040374756","1.0404489040374756"
"117790","588948","588948","588948","0.6780479550361633","0.6780479550361633","0.6780479550361633"
"117792","588958","588958","588958","1.167756199836731","1.167756199836731","1.167756199836731"
"117810","589048","589048","589048","0.3428533375263214","0.3428533375263214","0.3428533375263214"
"117811","589053","589053","589053","0.42563050985336304","0.42563050985336304","0.42563050985336304"
"117822","589108","589108","589108","0.7822287082672119","0.7822287082672119","0.7822287082672119"
"117830","589148","589148","589148","0.43822038173675537","0.43822038173675537","0.43822038173675537"
"117849","589243","589243","589243","0.9290405511856079","0.9290405511856079","0.9290405511856079"
"117859","589293","589293","589293","1.6176353693008423","1.6176353693008423","1.6176353693008423"
"117863","589313","589313","589313","2.182861804962158","2.182861804962158","2.182861804962158"
"117901","589503","589503","589503","0.4862230718135834","0.4862230718135834","0.4862230718135834"
"117924","589618","589618","589618","0.6461771726608276","0.6461771726608276","0.6461771726608276"
"117945","589723","589723","589723","1.570579171180725","1.570579171180725","1.570579171180725"
"117966","589828","589828","589828","0.7213348746299744","0.7213348746299744","0.7213348746299744"
"117975","589873","589873","589873","0.3351864814758301","0.3351864814758301","0.3351864814758301"
"117991","589953","589953","589953","1.0838663578033447","1.0838663578033447","1.0838663578033447"
"117992","589958","589958","589958","0.7617175579071045","0.7617175579071045","0.7617175579071045"
"117998","589988","589988","589988","0.9779676198959351","0.9779676198959351","0.9779676198959351"
"118000","589998","589998","589998","0.32078081369400024","0.32078081369400024","0.32078081369400024"
"118010","590048","590048","590048","0.8527616262435913","0.8527616262435913","0.8527616262435913"
"118025","590123","590123","590123","1.343398094177246","1.343398094177246","1.343398094177246"
"118048","590238","590238","590238","1.1629993915557861","1.1629993915557861","1.1629993915557861"
"118056","590278","590278","590278","0.7980570197105408","0.7980570197105408","0.7980570197105408"
"118058","590288","590288","590288","0.9449480175971985","0.9449480175971985","0.9449480175971985"
"118064","590318","590318","590318","0.5451152324676514","0.5451152324676514","0.5451152324676514"
"118090","590448","590448","590448","0.6218703389167786","0.6218703389167786","0.6218703389167786"
"118096","590478","590478","590478","1.2863976955413818","1.2863976955413818","1.2863976955413818"
"118115","590573","590573","590573","1.2513799667358398","1.2513799667358398","1.2513799667358398"
"118121","590603","590603","590603","0.4772934317588806","0.4772934317588806","0.4772934317588806"
"118127","590633","590633","590633","1.4993653297424316","1.4993653297424316","1.4993653297424316"
"118129","590643","590643","590643","2.019169330596924","2.019169330596924","2.019169330596924"
"118145","590723","590723","590723","0.5250752568244934","0.5250752568244934","0.5250752568244934"
"118155","590773","590773","590773","0.4246876537799835","0.4246876537799835","0.4246876537799835"
"118166","590828","590828","590828","0.8372631072998047","0.8372631072998047","0.8372631072998047"
"118177","590883","590883","590883","0.8371496200561523","0.8371496200561523","0.8371496200561523"
"118184","590918","590918","590918","0.30556735396385193","0.30556735396385193","0.30556735396385193"
"118237","591183","591183","591183","1.3460710048675537","1.3460710048675537","1.3460710048675537"
"118250","591248","591248","591248","0.5028634071350098","0.5028634071350098","0.5028634071350098"
"118281","591403","591403","591403","2.562854290008545","2.562854290008545","2.562854290008545"
"118284","591418","591418","591418","0.6883713006973267","0.6883713006973267","0.6883713006973267"
"118285","591423","591423","591423","0.7224064469337463","0.7224064469337463","0.7224064469337463"
"118288","591438","591438","591438","0.48211559653282166","0.48211559653282166","0.48211559653282166"
"118293","591463","591463","591463","0.40490442514419556","0.40490442514419556","0.40490442514419556"
"118294","591468","591468","591468","1.2207428216934204","1.2207428216934204","1.2207428216934204"
"118325","591623","591623","591623","0.3460097014904022","0.3460097014904022","0.3460097014904022"
"118329","591643","591643","591643","0.4656130075454712","0.4656130075454712","0.4656130075454712"
"118338","591688","591688","591688","0.3612746596336365","0.3612746596336365","0.3612746596336365"
"118355","591773","591773","591773","1.1896198987960815","1.1896198987960815","1.1896198987960815"
"118384","591918","591918","591918","1.6570053100585938","1.6570053100585938","1.6570053100585938"
"118394","591968","591968","591968","0.49873700737953186","0.49873700737953186","0.49873700737953186"
"118408","592038","592038","592038","1.7503902912139893","1.7503902912139893","1.7503902912139893"
"118412","592058","592058","592058","0.4166610836982727","0.4166610836982727","0.4166610836982727"
"118423","592113","592113","592113","0.8681621551513672","0.8681621551513672","0.8681621551513672"
"118425","592123","592123","592123","1.6263854503631592","1.6263854503631592","1.6263854503631592"
"118434","592168","592168","592168","1.3432263135910034","1.3432263135910034","1.3432263135910034"
"118440","592198","592198","592198","1.4580986499786377","1.4580986499786377","1.4580986499786377"
"118463","592313","592313","592313","0.5496878623962402","0.5496878623962402","0.5496878623962402"
"118478","592388","592388","592388","0.8389066457748413","0.8389066457748413","0.8389066457748413"
"118499","592493","592493","592493","2.046323537826538","2.046323537826538","2.046323537826538"
"118524","592618","592618","592618","1.0193068981170654","1.0193068981170654","1.0193068981170654"
"118534","592668","592668","592668","0.2521436810493469","0.2521436810493469","0.2521436810493469"
"118550","592748","592748","592748","0.6371549963951111","0.6371549963951111","0.6371549963951111"
"118558","592788","592788","592788","0.6707322001457214","0.6707322001457214","0.6707322001457214"
"118574","592868","592868","592868","0.2167954444885254","0.2167954444885254","0.2167954444885254"
"118583","592913","592913","592913","0.17401327192783356","0.17401327192783356","0.17401327192783356"
"118592","592958","592958","592958","0.7857059240341187","0.7857059240341187","0.7857059240341187"
"118605","593023","593023","593023","1.0271353721618652","1.0271353721618652","1.0271353721618652"
"118614","593068","593068","593068","1.0768013000488281","1.0768013000488281","1.0768013000488281"
"118617","593083","593083","593083","1.6776549816131592","1.6776549816131592","1.6776549816131592"
"118677","593383","593383","593383","0.052637454122304916","0.052637454122304916","0.052637454122304916"
"118709","593543","593543","593543","1.033872365951538","1.033872365951538","1.033872365951538"
"118715","593573","593573","593573","0.993107259273529","0.993107259273529","0.993107259273529"
"118719","593593","593593","593593","1.656028151512146","1.656028151512146","1.656028151512146"
"118721","593603","593603","593603","1.1027556657791138","1.1027556657791138","1.1027556657791138"
"118723","593613","593613","593613","0.5497282147407532","0.5497282147407532","0.5497282147407532"
"118729","593643","593643","593643","0.8216992616653442","0.8216992616653442","0.8216992616653442"
"118733","593663","593663","593663","0.6492725014686584","0.6492725014686584","0.6492725014686584"
"118744","593718","593718","593718","2.384398937225342","2.384398937225342","2.384398937225342"
"118770","593848","593848","593848","1.1124941110610962","1.1124941110610962","1.1124941110610962"
"118772","593858","593858","593858","1.06039559841156","1.06039559841156","1.06039559841156"
"118779","593893","593893","593893","0.3693850040435791","0.3693850040435791","0.3693850040435791"
"118784","593918","593918","593918","0.6884368658065796","0.6884368658065796","0.6884368658065796"
"118791","593953","593953","593953","1.7633771896362305","1.7633771896362305","1.7633771896362305"
"118795","593973","593973","593973","0.1642216295003891","0.1642216295003891","0.1642216295003891"
"118800","593998","593998","593998","1.0596637725830078","1.0596637725830078","1.0596637725830078"
"118803","594013","594013","594013","0.6389956474304199","0.6389956474304199","0.6389956474304199"
"118818","594088","594088","594088","0.37721121311187744","0.37721121311187744","0.37721121311187744"
"118823","594113","594113","594113","0.15018534660339355","0.15018534660339355","0.15018534660339355"
"118825","594123","594123","594123","0.5158582925796509","0.5158582925796509","0.5158582925796509"
"118849","594243","594243","594243","0.46598637104034424","0.46598637104034424","0.46598637104034424"
"118851","594253","594253","594253","0.7225626707077026","0.7225626707077026","0.7225626707077026"
"118860","594298","594298","594298","1.0400053262710571","1.0400053262710571","1.0400053262710571"
"118861","594303","594303","594303","0.14664876461029053","0.14664876461029053","0.14664876461029053"
"118882","594408","594408","594408","0.6761702299118042","0.6761702299118042","0.6761702299118042"
