"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - MLM loss","run-multi-task-debiasing-1-logit - MLM loss__MIN","run-multi-task-debiasing-1-logit - MLM loss__MAX"
"101001","505004","505004","505004","2.069427013397217","2.069427013397217","2.069427013397217"
"101032","505159","505159","505159","1.7166017293930054","1.7166017293930054","1.7166017293930054"
"101060","505299","505299","505299","1.7122708559036255","1.7122708559036255","1.7122708559036255"
"101093","505464","505464","505464","1.8775503635406494","1.8775503635406494","1.8775503635406494"
"101100","505499","505499","505499","2.401217222213745","2.401217222213745","2.401217222213745"
"101129","505644","505644","505644","1.9582175016403198","1.9582175016403198","1.9582175016403198"
"101157","505784","505784","505784","1.9418458938598633","1.9418458938598633","1.9418458938598633"
"101183","505914","505914","505914","1.7523102760314941","1.7523102760314941","1.7523102760314941"
"101189","505944","505944","505944","2.244931936264038","2.244931936264038","2.244931936264038"
"101204","506019","506019","506019","1.6947808265686035","1.6947808265686035","1.6947808265686035"
"101215","506074","506074","506074","1.6351523399353027","1.6351523399353027","1.6351523399353027"
"101222","506109","506109","506109","1.4504996538162231","1.4504996538162231","1.4504996538162231"
"101239","506194","506194","506194","1.7504041194915771","1.7504041194915771","1.7504041194915771"
"101243","506214","506214","506214","1.8887690305709839","1.8887690305709839","1.8887690305709839"
"101257","506284","506284","506284","2.0406007766723633","2.0406007766723633","2.0406007766723633"
"101271","506354","506354","506354","1.187880039215088","1.187880039215088","1.187880039215088"
"101274","506369","506369","506369","1.0421169996261597","1.0421169996261597","1.0421169996261597"
"101276","506379","506379","506379","1.547670841217041","1.547670841217041","1.547670841217041"
"101299","506494","506494","506494","1.6815218925476074","1.6815218925476074","1.6815218925476074"
"101319","506594","506594","506594","1.9457718133926392","1.9457718133926392","1.9457718133926392"
"101326","506629","506629","506629","1.6984765529632568","1.6984765529632568","1.6984765529632568"
"101328","506639","506639","506639","1.4771569967269897","1.4771569967269897","1.4771569967269897"
"101331","506654","506654","506654","1.814945936203003","1.814945936203003","1.814945936203003"
"101343","506714","506714","506714","1.7039629220962524","1.7039629220962524","1.7039629220962524"
"101377","506884","506884","506884","1.7281944751739502","1.7281944751739502","1.7281944751739502"
"101388","506939","506939","506939","1.7390508651733398","1.7390508651733398","1.7390508651733398"
"101390","506949","506949","506949","1.6849377155303955","1.6849377155303955","1.6849377155303955"
"101407","507034","507034","507034","1.3850709199905396","1.3850709199905396","1.3850709199905396"
"101415","507074","507074","507074","1.328138828277588","1.328138828277588","1.328138828277588"
"101422","507109","507109","507109","1.9097110033035278","1.9097110033035278","1.9097110033035278"
"101436","507179","507179","507179","1.367050051689148","1.367050051689148","1.367050051689148"
"101442","507209","507209","507209","2.1856470108032227","2.1856470108032227","2.1856470108032227"
"101445","507224","507224","507224","1.9347811937332153","1.9347811937332153","1.9347811937332153"
"101453","507264","507264","507264","1.918899655342102","1.918899655342102","1.918899655342102"
"101481","507404","507404","507404","1.6684554815292358","1.6684554815292358","1.6684554815292358"
"101494","507469","507469","507469","1.5157214403152466","1.5157214403152466","1.5157214403152466"
"101515","507574","507574","507574","1.5939213037490845","1.5939213037490845","1.5939213037490845"
"101565","507824","507824","507824","1.5345227718353271","1.5345227718353271","1.5345227718353271"
"101592","507959","507959","507959","1.7517026662826538","1.7517026662826538","1.7517026662826538"
"101627","508134","508134","508134","1.6913831233978271","1.6913831233978271","1.6913831233978271"
"101637","508184","508184","508184","1.742700457572937","1.742700457572937","1.742700457572937"
"101645","508224","508224","508224","1.5891889333724976","1.5891889333724976","1.5891889333724976"
"101648","508239","508239","508239","1.8618314266204834","1.8618314266204834","1.8618314266204834"
"101657","508284","508284","508284","1.4941766262054443","1.4941766262054443","1.4941766262054443"
"101660","508299","508299","508299","1.5811713933944702","1.5811713933944702","1.5811713933944702"
"101685","508424","508424","508424","1.857108235359192","1.857108235359192","1.857108235359192"
"101689","508444","508444","508444","1.500005841255188","1.500005841255188","1.500005841255188"
"101696","508479","508479","508479","1.703601360321045","1.703601360321045","1.703601360321045"
"101701","508504","508504","508504","2.099363088607788","2.099363088607788","2.099363088607788"
"101712","508559","508559","508559","1.8789089918136597","1.8789089918136597","1.8789089918136597"
"101720","508599","508599","508599","1.4471384286880493","1.4471384286880493","1.4471384286880493"
"101724","508619","508619","508619","1.4376572370529175","1.4376572370529175","1.4376572370529175"
"101732","508659","508659","508659","1.8200565576553345","1.8200565576553345","1.8200565576553345"
"101733","508664","508664","508664","1.7603827714920044","1.7603827714920044","1.7603827714920044"
"101759","508794","508794","508794","1.193346619606018","1.193346619606018","1.193346619606018"
"101762","508809","508809","508809","2.0905115604400635","2.0905115604400635","2.0905115604400635"
"101791","508954","508954","508954","1.4575936794281006","1.4575936794281006","1.4575936794281006"
"101809","509044","509044","509044","1.6501915454864502","1.6501915454864502","1.6501915454864502"
"101812","509059","509059","509059","1.9422463178634644","1.9422463178634644","1.9422463178634644"
"101867","509334","509334","509334","1.5716522932052612","1.5716522932052612","1.5716522932052612"
"101892","509459","509459","509459","2.0324902534484863","2.0324902534484863","2.0324902534484863"
"101895","509474","509474","509474","1.8684037923812866","1.8684037923812866","1.8684037923812866"
"101896","509479","509479","509479","1.809413194656372","1.809413194656372","1.809413194656372"
"101899","509494","509494","509494","2.078357458114624","2.078357458114624","2.078357458114624"
"101908","509539","509539","509539","2.0340073108673096","2.0340073108673096","2.0340073108673096"
"101913","509564","509564","509564","1.9713099002838135","1.9713099002838135","1.9713099002838135"
"101936","509679","509679","509679","1.7375882863998413","1.7375882863998413","1.7375882863998413"
"101977","509884","509884","509884","1.0473260879516602","1.0473260879516602","1.0473260879516602"
"101978","509889","509889","509889","2.218538999557495","2.218538999557495","2.218538999557495"
"101985","509924","509924","509924","1.5486457347869873","1.5486457347869873","1.5486457347869873"
"102001","510004","510004","510004","1.7919938564300537","1.7919938564300537","1.7919938564300537"
"102008","510039","510039","510039","1.493611216545105","1.493611216545105","1.493611216545105"
"102021","510104","510104","510104","1.7052079439163208","1.7052079439163208","1.7052079439163208"
"102067","510334","510334","510334","1.7388561964035034","1.7388561964035034","1.7388561964035034"
"102074","510369","510369","510369","1.928174376487732","1.928174376487732","1.928174376487732"
"102097","510484","510484","510484","1.63254714012146","1.63254714012146","1.63254714012146"
"102104","510519","510519","510519","1.6822348833084106","1.6822348833084106","1.6822348833084106"
"102114","510569","510569","510569","1.8938065767288208","1.8938065767288208","1.8938065767288208"
"102152","510759","510759","510759","1.9635106325149536","1.9635106325149536","1.9635106325149536"
"102161","510804","510804","510804","1.459686517715454","1.459686517715454","1.459686517715454"
"102169","510844","510844","510844","1.7505515813827515","1.7505515813827515","1.7505515813827515"
"102188","510939","510939","510939","1.3765630722045898","1.3765630722045898","1.3765630722045898"
"102191","510954","510954","510954","1.879193902015686","1.879193902015686","1.879193902015686"
"102193","510964","510964","510964","1.7714544534683228","1.7714544534683228","1.7714544534683228"
"102220","511099","511099","511099","1.3328391313552856","1.3328391313552856","1.3328391313552856"
"102247","511234","511234","511234","1.8415484428405762","1.8415484428405762","1.8415484428405762"
"102279","511394","511394","511394","1.7231905460357666","1.7231905460357666","1.7231905460357666"
"102291","511454","511454","511454","1.646065592765808","1.646065592765808","1.646065592765808"
"102295","511474","511474","511474","1.6643978357315063","1.6643978357315063","1.6643978357315063"
"102299","511494","511494","511494","1.5977067947387695","1.5977067947387695","1.5977067947387695"
"102306","511529","511529","511529","2.351785659790039","2.351785659790039","2.351785659790039"
"102307","511534","511534","511534","2.511336326599121","2.511336326599121","2.511336326599121"
"102309","511544","511544","511544","2.1409356594085693","2.1409356594085693","2.1409356594085693"
"102310","511549","511549","511549","1.524990200996399","1.524990200996399","1.524990200996399"
"102329","511644","511644","511644","1.5291274785995483","1.5291274785995483","1.5291274785995483"
"102339","511694","511694","511694","1.5025078058242798","1.5025078058242798","1.5025078058242798"
"102351","511754","511754","511754","1.6072533130645752","1.6072533130645752","1.6072533130645752"
"102379","511894","511894","511894","1.6453272104263306","1.6453272104263306","1.6453272104263306"
"102385","511924","511924","511924","1.8457543849945068","1.8457543849945068","1.8457543849945068"
"102410","512049","512049","512049","1.711352825164795","1.711352825164795","1.711352825164795"
"102428","512139","512139","512139","2.0610079765319824","2.0610079765319824","2.0610079765319824"
"102430","512149","512149","512149","2.0719337463378906","2.0719337463378906","2.0719337463378906"
"102446","512229","512229","512229","1.519362449645996","1.519362449645996","1.519362449645996"
"102455","512274","512274","512274","1.3899528980255127","1.3899528980255127","1.3899528980255127"
"102459","512294","512294","512294","1.0339995622634888","1.0339995622634888","1.0339995622634888"
"102473","512364","512364","512364","1.8071833848953247","1.8071833848953247","1.8071833848953247"
"102495","512474","512474","512474","1.4030232429504395","1.4030232429504395","1.4030232429504395"
"102499","512494","512494","512494","1.9851772785186768","1.9851772785186768","1.9851772785186768"
"102520","512599","512599","512599","2.0074803829193115","2.0074803829193115","2.0074803829193115"
"102589","512944","512944","512944","1.9087029695510864","1.9087029695510864","1.9087029695510864"
"102593","512964","512964","512964","1.6608291864395142","1.6608291864395142","1.6608291864395142"
"102612","513059","513059","513059","1.7062491178512573","1.7062491178512573","1.7062491178512573"
"102616","513079","513079","513079","2.00825572013855","2.00825572013855","2.00825572013855"
"102630","513149","513149","513149","1.7899072170257568","1.7899072170257568","1.7899072170257568"
"102633","513164","513164","513164","2.0443897247314453","2.0443897247314453","2.0443897247314453"
"102644","513219","513219","513219","1.964840292930603","1.964840292930603","1.964840292930603"
"102678","513389","513389","513389","1.9985547065734863","1.9985547065734863","1.9985547065734863"
"102694","513469","513469","513469","1.50652015209198","1.50652015209198","1.50652015209198"
"102695","513474","513474","513474","1.7182449102401733","1.7182449102401733","1.7182449102401733"
